

Plan['Node', 0, 0.25, -0.1500000059604645, -0.1000000014901161, -0.1000000014901161, -0.1500000059604645, 0.25]
['Node', 1, 0.25, -0.1500000059604645, -0.1000000014901161, -0.1000000014901161, -0.1500000059604645, 0.25]


Plan['Node', 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
['Node', 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
['Node', 2, 0.25, -0.1500000059604645, -0.1000000014901161, -0.1000000014901161, -0.1500000059604645, 0.25]


Plan['Node', 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
['Node', 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
['Node', 2, 0.25, -0.1500000059604645, -0.1000000014901161, -0.1000000014901161, -0.1500000059604645, 0.25]


Plan['Node', 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
['Node', 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
['Node', 2, 0.300000011920929, -0.3499999940395355, -0.1700000017881393, -0.1700000017881393, 0.3499999940395355, 0.05000000074505806]


Plan['Node', 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
['Node', 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
['Node', 2, 0.300000011920929, -0.3499999940395355, -0.1700000017881393, -0.1700000017881393, 0.3499999940395355, 0.05000000074505806]


Plan['Node', 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
['Node', 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
['Node', 2, 0.300000011920929, -0.3499999940395355, -0.1700000017881393, -0.1700000017881393, 0.3499999940395355, 0.05000000074505806]


Plan['Node', 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
['Node', 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
['Node', 2, 0.300000011920929, -0.3499999940395355, -0.1700000017881393, -0.1700000017881393, 0.3499999940395355, 0.05000000074505806]


Plan['Node', 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
['Node', 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
['Node', 2, 0.300000011920929, -0.3499999940395355, -0.1700000017881393, -0.1700000017881393, 0.3499999940395355, 0.05000000074505806]


Plan['Node', 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
['Node', 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
['Node', 2, 0.7830119729042053, -0.1410969942808151, -0.6602830290794373, -0.9966149926185608, 0.825534999370575, 0.1894479990005493]


Plan['Node', 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
['Node', 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
['Node', 2, 0.4783340096473694, -0.9362220168113708, 0.2217070013284683, -0.4322789907455444, 0.6613240242004395, 0.007137000095099211]


Plan['Node', 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
['Node', 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
['Node', 2, 0.500557005405426, -0.4537700116634369, 0.2797090113162994, -0.7377870082855225, 0.6964560151100159, -0.285165011882782]


Plan['Node', 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
['Node', 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
['Node', 2, -0.0572040006518364, -1.538043022155762, 1.288979053497314, -0.9426569938659668, 0.3957229852676392, 0.8532019853591919]


Plan['Node', 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
['Node', 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
['Node', 2, 0.4370720088481903, -0.6967179775238037, 0.5340359807014465, -0.7848399877548218, 0.5204070210456848, -0.009959000162780285]


Plan['Node', 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
['Node', 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
['Node', 2, 0.5364850163459778, -1.439900040626526, 0.7912160158157349, -0.9587209820747375, 1.029060006141663, 0.04185900092124939]


Plan['Node', 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
['Node', 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
['Node', 2, -0.03054700046777725, -0.6719560027122498, 0.9906039834022522, -0.7976970076560974, 0.9834439754486084, -0.4738479852676392]


Plan['Node', 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
['Node', 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
['Node', 2, 0.2024630010128021, -0.9143679738044739, 0.7907199859619141, -0.4762170016765594, 1.016119003295898, -0.6187170147895813]


Plan['Node', 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
['Node', 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
['Node', 2, -0.7536579966545105, -0.4614390134811401, 1.045398950576782, -1.32337498664856, 1.51350200176239, -0.02043000049889088]


Plan['Node', 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
['Node', 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
['Node', 2, 0.09421099722385406, -0.5439280271530151, 0.467754989862442, -0.1418150067329407, 0.5660390257835388, -0.4422610104084015]


Plan['Node', 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
['Node', 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
['Node', 2, -0.2440049946308136, -0.42985600233078, 0.5491549968719482, -0.4894649982452393, 0.9779880046844482, -0.3638179898262024]


Plan['Node', 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
['Node', 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
['Node', 2, -0.5192610025405884, -0.06396999955177307, 0.680757999420166, -0.8349800109863281, 1.011474013328552, -0.2740209996700287]


Plan['Node', 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
['Node', 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
['Node', 2, -0.3747160136699677, -0.2795499861240387, 0.7822489738464355, -0.09490200132131577, 0.7271829843521118, -0.7602649927139282]


Plan['Node', 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
['Node', 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
['Node', 2, 0.7477369904518127, -0.4986400008201599, -0.06019299849867821, -0.9784319996833801, 0.7292479872703552, 0.06027999892830849]


Plan['Node', 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
['Node', 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
['Node', 2, 0.5820099711418152, -0.2295929938554764, -0.3961650133132935, -0.6121259927749634, 0.4626230001449585, 0.1932509988546371]


Plan['Node', 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
['Node', 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
['Node', 2, 0.6386529803276062, -0.3796429932117462, -0.3038130104541779, -0.5989400148391724, 0.39690101146698, 0.2468419969081879]


Plan['Node', 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
['Node', 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
['Node', 2, 0.5573049783706665, -0.1714980006217957, -0.675508975982666, -0.3676539957523346, 0.4758189916610718, 0.181536003947258]


Plan['Node', 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
