
left[0.300000011920929, -0.3499999940395355, -0.1700000017881393, -0.1700000017881393, 0.3499999940395355, 0.05000000074505806]
[0.2952284812927246, -0.3444332182407379, -0.1672961264848709, -0.1672961264848709, 0.3444332182407379, 0.0492047443985939]
[0.2904569506645203, -0.3388664424419403, -0.1645922660827637, -0.1645922660827637, 0.3388664424419403, 0.04840948805212975]
[0.2856854200363159, -0.3332996666431427, -0.1618883907794952, -0.1618883907794952, 0.3332996666431427, 0.04761423170566559]
[0.2809138894081116, -0.3277328908443451, -0.159184530377388, -0.159184530377388, 0.3277328908443451, 0.04681897535920143]
[0.2761423587799072, -0.3221661150455475, -0.1564806699752808, -0.1564806699752808, 0.3221661150455475, 0.04602371901273727]
[0.2713708281517029, -0.3165993392467499, -0.1537768095731735, -0.1537768095731735, 0.3165993392467499, 0.04522846266627312]
[0.2665992975234985, -0.3110325634479523, -0.1510729491710663, -0.1510729491710663, 0.3110325634479523, 0.04443320631980896]
[0.2618277668952942, -0.3054657876491547, -0.1483690738677979, -0.1483690738677979, 0.3054657876491547, 0.0436379499733448]
[0.2570562362670898, -0.2998990118503571, -0.1456652134656906, -0.1456652134656906, 0.2998990118503571, 0.04284269362688065]
[0.2522847056388855, -0.2943322360515594, -0.1429613530635834, -0.1429613530635834, 0.2943322360515594, 0.04204743728041649]
[0.2475131750106812, -0.2887654602527618, -0.1402574777603149, -0.1402574777603149, 0.2887654602527618, 0.04125218093395233]
[0.2427416443824768, -0.2831986844539642, -0.1375536173582077, -0.1375536173582077, 0.2831986844539642, 0.04045692458748817]
[0.2379701137542725, -0.2776319086551666, -0.1348497569561005, -0.1348497569561005, 0.2776319086551666, 0.03966166824102402]
[0.2331985831260681, -0.272065132856369, -0.1321458965539932, -0.1321458965539932, 0.272065132856369, 0.03886641189455986]
[0.2284270524978638, -0.2664983570575714, -0.129442036151886, -0.129442036151886, 0.2664983570575714, 0.0380711555480957]
[0.2236555218696594, -0.2609315812587738, -0.1267381608486176, -0.1267381608486176, 0.2609315812587738, 0.03727590292692184]
[0.2188839912414551, -0.2553648054599762, -0.1240342929959297, -0.1240342929959297, 0.2553648054599762, 0.03648065030574799]
[0.2141124606132507, -0.2497980147600174, -0.1213304251432419, -0.1213304251432419, 0.2497980147600174, 0.03568539768457413]
[0.2093409299850464, -0.2442312240600586, -0.118626557290554, -0.118626557290554, 0.2442312240600586, 0.03489014506340027]
[0.204569399356842, -0.2386644333600998, -0.1159226894378662, -0.1159226894378662, 0.2386644333600998, 0.03409488871693611]
[0.1997978687286377, -0.233097642660141, -0.1132188215851784, -0.1132188215851784, 0.233097642660141, 0.03329963237047195]
[0.1950263381004333, -0.2275308519601822, -0.1105149537324905, -0.1105149537324905, 0.2275308519601822, 0.0325043760240078]
[0.190254807472229, -0.2219640612602234, -0.1078110858798027, -0.1078110858798027, 0.2219640612602234, 0.03170911967754364]
[0.1854832768440247, -0.2163972705602646, -0.1051072180271149, -0.1051072180271149, 0.2163972705602646, 0.03091386519372463]
[0.1807117462158203, -0.2108304798603058, -0.102403350174427, -0.102403350174427, 0.2108304798603058, 0.03011861070990562]
[0.175940215587616, -0.205263689160347, -0.0996994823217392, -0.0996994823217392, 0.205263689160347, 0.02932335622608662]
[0.1711686849594116, -0.1996968984603882, -0.09699561446905136, -0.09699561446905136, 0.1996968984603882, 0.02852810174226761]
[0.1663971543312073, -0.1941301077604294, -0.09429174661636353, -0.09429174661636353, 0.1941301077604294, 0.0277328472584486]
[0.1616256237030029, -0.1885633170604706, -0.09158787876367569, -0.09158787876367569, 0.1885633170604706, 0.02693759277462959]
[0.1568540930747986, -0.1829965263605118, -0.08888401091098785, -0.08888401091098785, 0.1829965263605118, 0.02614233829081059]
[0.1520825624465942, -0.177429735660553, -0.08618014305830002, -0.08618014305830002, 0.177429735660553, 0.02534708380699158]
[0.1473110318183899, -0.1718629449605942, -0.08347627520561218, -0.08347627520561218, 0.1718629449605942, 0.02455182932317257]
[0.1425395011901855, -0.1662961542606354, -0.08077240735292435, -0.08077240735292435, 0.1662961542606354, 0.02375657483935356]
[0.1377679705619812, -0.1607293635606766, -0.07806853950023651, -0.07806853950023651, 0.1607293635606766, 0.02296132035553455]
[0.1329964399337769, -0.1551625728607178, -0.07536467164754868, -0.07536467164754868, 0.1551625728607178, 0.02216606587171555]
[0.1282249093055725, -0.149595782160759, -0.07266080379486084, -0.07266080379486084, 0.149595782160759, 0.02137081138789654]
[0.1234533786773682, -0.1440289914608002, -0.069956935942173, -0.069956935942173, 0.1440289914608002, 0.02057555690407753]
[0.1186818480491638, -0.1384622007608414, -0.06725306808948517, -0.06725306808948517, 0.1384622007608414, 0.01978030242025852]
[0.1139103174209595, -0.1328954100608826, -0.06454920023679733, -0.06454920023679733, 0.1328954100608826, 0.01898504793643951]
[0.1091387867927551, -0.1273286193609238, -0.0618453323841095, -0.0618453323841095, 0.1273286193609238, 0.01818979345262051]
[0.1043672561645508, -0.121761828660965, -0.05914146453142166, -0.05914146453142166, 0.121761828660965, 0.0173945389688015]
[0.09959572553634644, -0.1161950379610062, -0.05643759667873383, -0.05643759667873383, 0.1161950379610062, 0.01659928448498249]
[0.09482419490814209, -0.1106282472610474, -0.05373372882604599, -0.05373372882604599, 0.1106282472610474, 0.01580403000116348]
[0.09005266427993774, -0.1050614565610886, -0.05102986097335815, -0.05102986097335815, 0.1050614565610886, 0.0150087745860219]
[0.0852811336517334, -0.09949466586112976, -0.04832599312067032, -0.04832599312067032, 0.09949466586112976, 0.01421351917088032]
[0.08050960302352905, -0.09392787516117096, -0.04562212526798248, -0.04562212526798248, 0.09392787516117096, 0.01341826375573874]
[0.07573807239532471, -0.08836108446121216, -0.04291825741529465, -0.04291825741529465, 0.08836108446121216, 0.01262300834059715]
[0.07096654176712036, -0.08279429376125336, -0.04021438956260681, -0.04021438956260681, 0.08279429376125336, 0.01182775292545557]
[0.06619501113891602, -0.07722750306129456, -0.03751052170991898, -0.03751052170991898, 0.07722750306129456, 0.01103249751031399]
[0.06142348051071167, -0.07166071981191635, -0.03480665385723114, -0.03480665385723114, 0.07166071981191635, 0.01023724209517241]
[0.05665194988250732, -0.06609393656253815, -0.0321027860045433, -0.0321027860045433, 0.06609393656253815, 0.009441986680030823]
[0.05188041925430298, -0.06052714958786964, -0.02939891628921032, -0.02939891628921032, 0.06052714958786964, 0.008646732196211815]
[0.04710888862609863, -0.05496036261320114, -0.02669504657387733, -0.02669504657387733, 0.05496036261320114, 0.007851477712392807]
[0.04233735799789429, -0.04939357563853264, -0.02399117685854435, -0.02399117685854435, 0.04939357563853264, 0.007056222762912512]
[0.03756582736968994, -0.04382678866386414, -0.02128730714321136, -0.02128730714321136, 0.04382678866386414, 0.006260967813432217]
[0.0327942967414856, -0.03826000168919563, -0.01858343929052353, -0.01858343929052353, 0.03826000168919563, 0.005465712863951921]
[0.0280227642506361, -0.03269321471452713, -0.01587956957519054, -0.01587956957519054, 0.03269321471452713, 0.004670457914471626]
[0.02325123175978661, -0.02712642773985863, -0.01317570079118013, -0.01317570079118013, 0.02712642773985863, 0.003875202964991331]
[0.01847969926893711, -0.02155964076519012, -0.01047183200716972, -0.01047183200716972, 0.02155964076519012, 0.003079948015511036]
[0.01370816584676504, -0.01599285379052162, -0.007767962757498026, -0.007767962757498026, 0.01599285379052162, 0.002284693066030741]
[0.008936632424592972, -0.01042606774717569, -0.005064093042165041, -0.005064093042165041, 0.01042606774717569, 0.001489437883719802]
[0.004165103659033775, -0.004859287291765213, -0.002360226353630424, -0.002360226353630424, 0.004859287291765213, 0.0006941835745237768]
[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]

left[0.300000011920929, -0.3499999940395355, -0.1700000017881393, -0.1700000017881393, 0.3499999940395355, 0.05000000074505806]
[0.2952284812927246, -0.3444332182407379, -0.1672961264848709, -0.1672961264848709, 0.3444332182407379, 0.0492047443985939]
[0.2904569506645203, -0.3388664424419403, -0.1645922660827637, -0.1645922660827637, 0.3388664424419403, 0.04840948805212975]
[0.2856854200363159, -0.3332996666431427, -0.1618883907794952, -0.1618883907794952, 0.3332996666431427, 0.04761423170566559]
[0.2809138894081116, -0.3277328908443451, -0.1591845154762268, -0.1591845154762268, 0.3277328908443451, 0.04681897535920143]
[0.2761423587799072, -0.3221661150455475, -0.1564806550741196, -0.1564806550741196, 0.3221661150455475, 0.04602371901273727]
[0.2713708281517029, -0.3165993392467499, -0.1537767946720123, -0.1537767946720123, 0.3165993392467499, 0.04522846266627312]
[0.2665992975234985, -0.3110325634479523, -0.1510729193687439, -0.1510729193687439, 0.3110325634479523, 0.04443320631980896]
[0.2618277668952942, -0.3054657876491547, -0.1483690589666367, -0.1483690589666367, 0.3054657876491547, 0.0436379499733448]
[0.2570562362670898, -0.2998990118503571, -0.1456651985645294, -0.1456651985645294, 0.2998990118503571, 0.04284269362688065]
[0.2522847056388855, -0.2943322360515594, -0.1429613381624222, -0.1429613381624222, 0.2943322360515594, 0.04204743728041649]
[0.2475131750106812, -0.2887654602527618, -0.1402574777603149, -0.1402574777603149, 0.2887654602527618, 0.04125218093395233]
[0.2427416443824768, -0.2831986844539642, -0.1375536024570465, -0.1375536024570465, 0.2831986844539642, 0.04045692458748817]
[0.2379701137542725, -0.2776319086551666, -0.1348497420549393, -0.1348497420549393, 0.2776319086551666, 0.03966166824102402]
[0.2331985831260681, -0.272065132856369, -0.132145881652832, -0.132145881652832, 0.272065132856369, 0.03886641189455986]
[0.2284270524978638, -0.2664983570575714, -0.1294420063495636, -0.1294420063495636, 0.2664983570575714, 0.0380711555480957]
[0.2236555218696594, -0.2609315812587738, -0.1267381459474564, -0.1267381459474564, 0.2609315812587738, 0.03727589920163155]
[0.2188839912414551, -0.2553648054599762, -0.1240342780947685, -0.1240342780947685, 0.2553648054599762, 0.03648064285516739]
